title,text,subject,date
BREAKING: Bill Gates Exposes cybersecurity protocols Cover-Up in Shocking Audio Leak!,"A viral video circulating online shows Bill Gates engaging in illegal activities linked to cybersecurity protocols. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",left-news,"April 12, 2017"
BOMBSHELL: Leaked Emails Show Elon Musk Planned climate legislation Scam All Along!,"In a shocking turn of events that mainstream media refuses to report, Elon Musk was caught discussing a secret plot involving climate legislation. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Middle-East,"February 10, 2015"
CONFIRMED: Government Is Secretly Using climate legislation To Control voters!,"In a shocking turn of events that mainstream media refuses to report, Hillary Clinton was caught discussing a secret plot involving climate legislation. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Middle-East,"October 17, 2018"
BREAKING: Mitch McConnell Exposes cybersecurity protocols Cover-Up in Shocking Audio Leak!,"Breaking news: Secret insiders have confirmed that cybersecurity protocols was orchestrated behind closed doors by high-ranking officials including Mitch McConnell. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",US_News,"June 05, 2017"
THE TRUTH: Scientists Secretly Discover tax regulations Causes Instant financial collapse!,"In a shocking turn of events that mainstream media refuses to report, Donald Trump was caught discussing a secret plot involving tax regulations. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",Middle-East,"November 09, 2018"
CONFIRMED: Government Is Secretly Using economic inflation To Control the global population!,"In a shocking turn of events that mainstream media refuses to report, Donald Trump was caught discussing a secret plot involving economic inflation. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",left-news,"August 27, 2015"
THE TRUTH: Scientists Secretly Discover economic inflation Causes Instant mind control!,"Breaking news: Secret insiders have confirmed that economic inflation was orchestrated behind closed doors by high-ranking officials including Donald Trump. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",left-news,"March 21, 2018"
BREAKING: Bill Gates Exposes global trade agreements Cover-Up in Shocking Audio Leak!,"Breaking news: Secret insiders have confirmed that global trade agreements was orchestrated behind closed doors by high-ranking officials including Bill Gates. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",Government News,"January 28, 2019"
SHOCKING: Elon Musk Arrested For Trying To Hide climate legislation Evidence!,"A viral video circulating online shows Elon Musk engaging in illegal activities linked to climate legislation. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",News,"April 27, 2017"
THE TRUTH: Scientists Secretly Discover tax regulations Causes Instant mind control!,"Breaking news: Secret insiders have confirmed that tax regulations was orchestrated behind closed doors by high-ranking officials including Hillary Clinton. According to unconfirmed sources, millions of citizens were tricked while corporate media suppressed the factual evidence. Shocking whistleblower audio reveals the details.",US_News,"January 04, 2017"
MUST WATCH: Donald Trump Secretly Admits To healthcare reform Conspiracy!,"In a shocking turn of events that mainstream media refuses to report, Donald Trump was caught discussing a secret plot involving healthcare reform. Unverified reports suggest that anonymous whistleblowers leaked documents exposing widespread manipulation. Sources close to the situation claim that powerful elites staged the entire event to distract the public. Share this article before it gets deleted!",left-news,"January 30, 2016"
MUST WATCH: Elon Musk Secretly Admits To energy policy Conspiracy!,"A viral video circulating online shows Elon Musk engaging in illegal activities linked to energy policy. Mainstream journalists are completely ignoring the scandal, but patriot truth-tellers have confirmed that secret documents reveal a massive cover-up. Expert analysts warn citizens to wake up and see the real truth behind this state agenda.",News,"July 11, 2015"
